station,type,numof.routes,lat,long,routelist,HRA_name,geometry
Metro Stop,KC Metro,1,47.68756964,-122.1646049,225,Redmond - South,"c(-122.164604881575, 47.6875696404834)"
Metro Stop,KC Metro,1,47.6898011,-122.1648773,225,Redmond - South,"c(-122.164877284124, 47.6898011006565)"
Metro Stop,KC Metro,1,47.69153566,-122.164804,225,Redmond - South,"c(-122.164803970474, 47.6915356558928)"
Metro Stop,KC Metro,1,47.69336429,-122.1647046,225,Redmond - South,"c(-122.164704634881, 47.6933642875774)"
Metro Stop,KC Metro,1,47.69525582,-122.1646191,225,Redmond - South,"c(-122.164619088082, 47.6952558213937)"
Metro Stop,KC Metro,1,47.69713305,-122.1645372,225,Redmond - South,"c(-122.164537230019, 47.6971330539863)"
Metro Stop,KC Metro,1,47.69960305,-122.1644584,225,Redmond - South,"c(-122.164458370717, 47.6996030481499)"
Metro Stop,KC Metro,1,47.70109436,-122.1644113,225,Redmond - South,"c(-122.164411290352, 47.7010943641205)"
Metro Stop,KC Metro,1,47.54956807,-122.0266106,269,Issaquah,"c(-122.026610588957, 47.5495680727138)"
Metro Stop,KC Metro,1,47.54799564,-122.035897,269,Issaquah,"c(-122.035896968115, 47.5479956442337)"
Metro Stop,KC Metro,1,47.54786947,-122.0359791,269,Issaquah,"c(-122.035979099247, 47.5478694737238)"
Metro Stop,KC Metro,2,47.63793055,-122.047031,216 269,Sammamish,"c(-122.047031032915, 47.6379305470485)"
Metro Stop,KC Metro,1,47.54903195,-122.0294372,269,Issaquah,"c(-122.029437198935, 47.5490319472026)"
Metro Stop,KC Metro,2,47.65558624,-122.06273,216 269,Bear Creek and Greater Sammamish,"c(-122.062730029414, 47.655586241783)"
Metro Stop,KC Metro,2,47.62932609,-122.0353558,216 269,Sammamish,"c(-122.035355752384, 47.6293260917572)"
Metro Stop,KC Metro,2,47.62553958,-122.0355684,216 269,Sammamish,"c(-122.03556838412, 47.6255395820707)"
Metro Stop,KC Metro,2,47.625434,-122.0353632,216 269,Sammamish,"c(-122.035363157745, 47.6254339958512)"
Metro Stop,KC Metro,2,47.7740552,-122.3088015,331 342,Shoreline,"c(-122.308801494651, 47.7740551958025)"
Metro Stop,KC Metro,2,47.77242061,-122.3063674,331 342,Shoreline,"c(-122.306367397319, 47.7724206110974)"
Metro Stop,KC Metro,2,47.76970886,-122.3023208,331 342,Kenmore and Lake Forest Park,"c(-122.30232075829, 47.7697088566111)"
Metro Stop,KC Metro,2,47.76321303,-122.2926898,331 342,Kenmore and Lake Forest Park,"c(-122.292689809806, 47.7632130291047)"
Metro Stop,KC Metro,2,47.76734754,-122.2988172,331 342,Kenmore and Lake Forest Park,"c(-122.298817227092, 47.7673475438154)"
Metro Stop,KC Metro,3,47.38672157,-122.2381198,150 162 183,Kent - Central,"c(-122.238119795464, 47.3867215654453)"
Metro Stop,KC Metro,1,47.28094992,-122.2520438,917,"Lakeland, Algona, Pacific, and Milton","c(-122.252043828209, 47.280949919287)"
Metro Stop,KC Metro,1,47.28405015,-122.2541023,917,"Lakeland, Algona, Pacific, and Milton","c(-122.254102273831, 47.2840501508735)"
Metro Stop,KC Metro,1,47.28619782,-122.2555709,917,"Lakeland, Algona, Pacific, and Milton","c(-122.255570927846, 47.2861978166403)"
Metro Stop,KC Metro,1,47.28883368,-122.2549131,917,"Lakeland, Algona, Pacific, and Milton","c(-122.254913128009, 47.288833682943)"
Metro Stop,KC Metro,1,47.29123709,-122.2549703,917,"Lakeland, Algona, Pacific, and Milton","c(-122.254970328971, 47.2912370920554)"
Metro Stop,KC Metro,1,47.69945695,-122.1646658,225,Kirkland - South,"c(-122.164665830961, 47.6994569501461)"
Metro Stop,KC Metro,1,47.69807395,-122.1647116,225,Kirkland - South,"c(-122.164711617183, 47.6980739536825)"
Metro Stop,KC Metro,1,47.69554506,-122.1648093,225,Kirkland - South,"c(-122.164809259198, 47.6955450630904)"
Metro Stop,KC Metro,1,47.69294955,-122.1649296,225,Kirkland - South,"c(-122.164929550887, 47.6929495535788)"
Metro Stop,KC Metro,1,47.68912718,-122.1650387,225,Kirkland - South,"c(-122.165038688375, 47.68912717678)"
Metro Stop,KC Metro,1,47.68760966,-122.1648171,225,Kirkland - South,"c(-122.164817062846, 47.6876096609382)"
Metro Stop,KC Metro,1,47.68617776,-122.1645895,225,Kirkland - South,"c(-122.164589522692, 47.6861777608705)"
Metro Stop,KC Metro,1,47.46262181,-122.1011057,907,"East Highlands, Hobart, and Greater Maple Valley","c(-122.101105650546, 47.4626218052893)"
Metro Stop,KC Metro,1,47.44459001,-122.0733457,907,"East Highlands, Hobart, and Greater Maple Valley","c(-122.073345710732, 47.4445900097151)"
Metro Stop,KC Metro,1,47.43829422,-122.0669565,907,"East Highlands, Hobart, and Greater Maple Valley","c(-122.066956538422, 47.4382942190603)"
Metro Stop,KC Metro,1,47.43558251,-122.0631222,907,"East Highlands, Hobart, and Greater Maple Valley","c(-122.063122211246, 47.4355825062411)"
Metro Stop,KC Metro,1,47.42924817,-122.0556799,907,"East Highlands, Hobart, and Greater Maple Valley","c(-122.055679912073, 47.4292481706173)"
Metro Stop,KC Metro,1,47.44417035,-122.0729841,907,"East Highlands, Hobart, and Greater Maple Valley","c(-122.072984116399, 47.4441703471579)"
Metro Stop,KC Metro,1,47.4244685,-122.0515885,907,"East Highlands, Hobart, and Greater Maple Valley","c(-122.051588504388, 47.4244684971669)"
Metro Stop,KC Metro,1,47.41570162,-122.0441292,907,"East Highlands, Hobart, and Greater Maple Valley","c(-122.044129169108, 47.4157016220635)"
Metro Stop,KC Metro,1,47.43874144,-122.0673066,907,"East Highlands, Hobart, and Greater Maple Valley","c(-122.067306570876, 47.4387414439834)"
Metro Stop,KC Metro,1,47.40781101,-122.0382031,907,"East Highlands, Hobart, and Greater Maple Valley","c(-122.038203056691, 47.407811009515)"
Metro Stop,KC Metro,1,47.76318901,-122.3402173,348,Shoreline,"c(-122.340217256087, 47.7631890139938)"
Metro Stop,KC Metro,2,47.76284781,-122.3461733,301 E,Shoreline,"c(-122.346173270794, 47.7628478057079)"
Metro Stop,KC Metro,2,47.75944726,-122.3462286,301 E,Shoreline,"c(-122.346228645049, 47.7594472644375)"
Metro Stop,KC Metro,1,47.75590339,-122.3431732,301,Shoreline,"c(-122.343173248829, 47.7559033890084)"
Metro Stop,KC Metro,1,47.75591457,-122.3387577,301,Shoreline,"c(-122.338757674062, 47.7559145671101)"
Metro Stop,KC Metro,3,47.75591702,-122.3339922,301 302 303,Shoreline,"c(-122.333992156666, 47.7559170155079)"
Metro Stop,KC Metro,1,47.73246852,-122.3249864,304,"Seattle - Broadview, Haller Lake, and Licton Springs","c(-122.324986440611, 47.7324685211398)"
Metro Stop,KC Metro,1,47.75529813,-122.3458515,E,Shoreline,"c(-122.345851502447, 47.7552981314907)"
Metro Stop,KC Metro,1,47.75203301,-122.3457441,E,Shoreline,"c(-122.345744134786, 47.7520330074909)"
Metro Stop,KC Metro,4,47.76177044,-122.1924165,230 239 372E 522E,Bothell and Woodinville,"c(-122.19241649228, 47.7617704383307)"
Metro Stop,KC Metro,2,47.7618623,-122.1973801,239 372E,Bothell and Woodinville,"c(-122.197380063276, 47.7618622981733)"
Metro Stop,KC Metro,2,47.76063825,-122.2007759,239 372E,Bothell and Woodinville,"c(-122.200775889062, 47.7606382534095)"
Metro Stop,KC Metro,1,47.76204679,-122.1979339,230,Bothell and Woodinville,"c(-122.197933897283, 47.7620467877445)"
Metro Stop,KC Metro,4,47.75778069,-122.2114842,230 342 372E 522E,Bothell and Woodinville,"c(-122.211484193912, 47.7577806885222)"
Metro Stop,KC Metro,1,47.76062894,-122.2095795,230,Bothell and Woodinville,"c(-122.209579489365, 47.7606289398882)"
Metro Stop,KC Metro,1,47.75976784,-122.2038271,239,Bothell and Woodinville,"c(-122.20382712591, 47.7597678375127)"
Metro Stop,KC Metro,1,47.75971551,-122.2036184,239,Bothell and Woodinville,"c(-122.203618358851, 47.7597155063709)"
Metro Stop,KC Metro,1,47.76267898,-122.3127439,347,Shoreline,"c(-122.312743938962, 47.7626789819761)"
Metro Stop,KC Metro,1,47.75914931,-122.3135623,347,Shoreline,"c(-122.313562310396, 47.7591493149556)"
Metro Stop,KC Metro,1,47.75539935,-122.3135651,348,Shoreline,"c(-122.313565121238, 47.7553993477418)"
Metro Stop,KC Metro,1,47.75416892,-122.3135097,348,Shoreline,"c(-122.313509691475, 47.754168917939)"
Metro Stop,KC Metro,1,47.75180048,-122.3133974,348,Shoreline,"c(-122.313397410051, 47.7518004812333)"
Metro Stop,KC Metro,1,47.7499809,-122.313313,348,Shoreline,"c(-122.313312988631, 47.7499809014708)"
Metro Stop,KC Metro,1,47.74828297,-122.3132361,348,Shoreline,"c(-122.313236107637, 47.7482829676404)"
Metro Stop,KC Metro,1,47.74778584,-122.3239997,347,Shoreline,"c(-122.323999694979, 47.7477858353502)"
Metro Stop,KC Metro,3,47.57937065,-122.1599703,212 217 245,Bellevue - Central,"c(-122.159970289306, 47.5793706545736)"
Metro Stop,KC Metro,3,47.57913309,-122.1552474,212 217 245,Bellevue - Central,"c(-122.155247447524, 47.5791330906829)"
Metro Stop,KC Metro,2,47.57769069,-122.1367332,217 271,Bellevue - Central,"c(-122.136733245929, 47.5776906947688)"
Metro Stop,KC Metro,4,47.58185035,-122.1509439,212 217 241 245,Bellevue - Central,"c(-122.150943865495, 47.5818503477346)"
Metro Stop,KC Metro,4,47.57341663,-122.1695469,240 241 245 246,Bellevue - Central,"c(-122.169546937664, 47.5734166326394)"
Metro Stop,KC Metro,4,47.57001376,-122.1695609,240 241 245 246,Bellevue - Central,"c(-122.169560911621, 47.5700137647464)"
Metro Stop,KC Metro,1,47.58213115,-122.1675215,246,Bellevue - Central,"c(-122.167521476155, 47.5821311524311)"
Metro Stop,KC Metro,1,47.45570769,-122.2235673,153,Renton - South,"c(-122.22356733557, 47.4557076871271)"
Metro Stop,KC Metro,3,47.3966474,-122.2281298,153 161 566E,Kent - East,"c(-122.228129784933, 47.3966473982892)"
Metro Stop,KC Metro,2,47.38996322,-122.2311694,153 161,Kent - Central,"c(-122.231169356356, 47.3899632204113)"
Metro Stop,KC Metro,1,47.40825568,-122.0380275,907,"East Highlands, Hobart, and Greater Maple Valley","c(-122.038027525042, 47.4082556792597)"
Metro Stop,KC Metro,1,47.32282354,-122.0068105,907,"Enumclaw, Black Diamond, and Southeast King County","c(-122.006810539831, 47.3228235404572)"
Metro Stop,KC Metro,1,47.41553998,-122.0437578,907,"East Highlands, Hobart, and Greater Maple Valley","c(-122.043757833457, 47.4155399811653)"
Metro Stop,KC Metro,1,47.32235828,-122.0068082,907,"Enumclaw, Black Diamond, and Southeast King County","c(-122.006808169926, 47.3223582830017)"
Metro Stop,KC Metro,1,47.42418704,-122.0511173,907,"East Highlands, Hobart, and Greater Maple Valley","c(-122.051117325814, 47.4241870374013)"
Metro Stop,KC Metro,1,47.42930989,-122.0554995,907,"East Highlands, Hobart, and Greater Maple Valley","c(-122.055499533843, 47.4293098867768)"
Metro Stop,KC Metro,1,47.31836865,-122.0047753,907,"Enumclaw, Black Diamond, and Southeast King County","c(-122.004775324061, 47.3183686535517)"
Metro Stop,KC Metro,1,47.3182764,-122.0049466,907,"Enumclaw, Black Diamond, and Southeast King County","c(-122.004946630373, 47.3182764009626)"
Metro Stop,KC Metro,1,47.39613084,-122.0448911,907,"East Highlands, Hobart, and Greater Maple Valley","c(-122.044891075688, 47.3961308389415)"
Metro Stop,KC Metro,1,47.38920486,-122.0444681,907,Maple Valley,"c(-122.044468069753, 47.3892048551786)"
Metro Stop,KC Metro,1,47.74836119,-122.3456818,E,Shoreline,"c(-122.345681847925, 47.7483611946749)"
Metro Stop,KC Metro,2,47.74469147,-122.3456481,330 E,Shoreline,"c(-122.345648088093, 47.7446914707312)"
Metro Stop,KC Metro,1,47.74088484,-122.3454965,E,Shoreline,"c(-122.345496523018, 47.7408848364763)"
Metro Stop,KC Metro,1,47.73868632,-122.3454325,E,Shoreline,"c(-122.345432473618, 47.7386863238372)"
Metro Stop,KC Metro,1,47.68435715,-122.1643074,225,Kirkland - South,"c(-122.164307373178, 47.6843571494426)"
Metro Stop,KC Metro,1,47.68135353,-122.1640153,225,Kirkland - South,"c(-122.16401525019, 47.6813535269736)"
Metro Stop,KC Metro,2,47.6220645,-122.0355773,216 269,Sammamish,"c(-122.03557729894, 47.6220645009973)"
Metro Stop,KC Metro,2,47.65535246,-122.0625175,216 269,Bear Creek and Greater Sammamish,"c(-122.062517539299, 47.6553524632374)"
Metro Stop,KC Metro,1,47.77751619,-122.3126302,347,Shoreline,"c(-122.312630186094, 47.7775161927756)"
Metro Stop,KC Metro,1,47.77745416,-122.3080155,347,Shoreline,"c(-122.308015459763, 47.7774541564355)"
Metro Stop,KC Metro,1,47.77740348,-122.302738,347,Shoreline,"c(-122.302738011941, 47.7774034823393)"
Metro Stop,KC Metro,3,47.60685118,-122.1906693,240 246 342,Bellevue - West,"c(-122.190669349306, 47.6068511842502)"
Metro Stop,KC Metro,2,47.52037135,-122.1591204,114 240,Newcastle and Four Creeks,"c(-122.159120382761, 47.5203713453892)"
Metro Stop,KC Metro,2,47.53428978,-122.164256,114 240,Newcastle and Four Creeks,"c(-122.164256048949, 47.5342897790728)"
Metro Stop,KC Metro,2,47.52440417,-122.1623318,114 240,Newcastle and Four Creeks,"c(-122.162331806331, 47.5244041699715)"
Metro Stop,KC Metro,2,47.53139362,-122.1630525,114 240,Newcastle and Four Creeks,"c(-122.163052549006, 47.5313936158963)"
Metro Stop,KC Metro,2,47.52904197,-122.1626242,114 240,Newcastle and Four Creeks,"c(-122.162624150118, 47.5290419650579)"
Metro Stop,KC Metro,2,47.52071729,-122.1588458,114 240,Newcastle and Four Creeks,"c(-122.158845843745, 47.5207172865786)"
Metro Stop,KC Metro,2,47.53214843,-122.1628208,114 240,Newcastle and Four Creeks,"c(-122.162820796955, 47.5321484313853)"
Metro Stop,KC Metro,2,47.53433598,-122.1638928,114 240,Newcastle and Four Creeks,"c(-122.163892841805, 47.5343359839653)"
Metro Stop,KC Metro,2,47.4079318,-122.2280878,153 161,Kent - West,"c(-122.228087775679, 47.4079317987861)"
Metro Stop,KC Metro,2,47.41134842,-122.228074,153 161,Kent - West,"c(-122.228073985497, 47.4113484199681)"
Metro Stop,KC Metro,2,47.40890523,-122.2278835,153 161,Kent - West,"c(-122.227883539279, 47.4089052309622)"
Metro Stop,KC Metro,1,47.41317167,-122.2278399,153,Kent - West,"c(-122.227839912263, 47.4131716707659)"
Metro Stop,KC Metro,1,47.41591821,-122.2278446,153,Kent - West,"c(-122.227844570331, 47.415918210502)"
Metro Stop,KC Metro,1,47.41936244,-122.2278598,153,Kent - West,"c(-122.227859778632, 47.4193624435102)"
Metro Stop,KC Metro,1,47.41531469,-122.2280466,153,Kent - West,"c(-122.228046594105, 47.4153146928649)"
Metro Stop,KC Metro,1,47.42311285,-122.2279276,153,Kent - West,"c(-122.227927607082, 47.4231128524495)"
Metro Stop,KC Metro,2,47.76153899,-122.2879702,331 342,Kenmore and Lake Forest Park,"c(-122.287970204543, 47.7615389929126)"
Metro Stop,KC Metro,2,47.76023423,-122.2857418,331 342,Kenmore and Lake Forest Park,"c(-122.285741786146, 47.7602342348873)"
Metro Stop,KC Metro,2,47.75898813,-122.2829296,331 342,Kenmore and Lake Forest Park,"c(-122.282929560333, 47.7589881268548)"
Metro Stop,KC Metro,1,47.61015988,-122.1938129,246,Bellevue - West,"c(-122.193812878508, 47.6101598778972)"
Metro Stop,KC Metro,1,47.61018187,-122.1969234,249,Bellevue - West,"c(-122.196923390331, 47.6101818712211)"
Metro Stop,KC Metro,1,47.66857106,-122.1861801,342,Kirkland - South,"c(-122.186180095821, 47.6685710553322)"
Metro Stop,KC Metro,1,47.73492488,-122.3449124,E,Shoreline,"c(-122.344912382633, 47.7349248802739)"
Metro Stop,KC Metro,1,47.73933272,-122.3450936,E,Shoreline,"c(-122.345093592268, 47.7393327187291)"
Metro Stop,KC Metro,2,47.74207838,-122.3451695,330 E,Shoreline,"c(-122.345169500511, 47.7420783780852)"
Metro Stop,KC Metro,2,47.75098873,-122.2122755,342 372E,Bothell and Woodinville,"c(-122.212275520844, 47.7509887337391)"
Metro Stop,KC Metro,2,47.75307361,-122.2253336,342 372E,Bothell and Woodinville,"c(-122.225333550811, 47.7530736130917)"
Metro Stop,KC Metro,2,47.75477597,-122.2307707,342 372E,Kenmore and Lake Forest Park,"c(-122.23077073998, 47.754775968043)"
Metro Stop,KC Metro,3,47.75597859,-122.2346822,342 372E 522E,Kenmore and Lake Forest Park,"c(-122.234682190681, 47.7559785912168)"
Metro Stop,KC Metro,2,47.75635511,-122.2369531,342 372E,Kenmore and Lake Forest Park,"c(-122.236953130861, 47.7563551141392)"
Metro Stop,KC Metro,7,47.75718457,-122.2418469,225 320 322 331 342 372E 522E,Kenmore and Lake Forest Park,"c(-122.241846881165, 47.757184569883)"
Metro Stop,KC Metro,4,47.75840332,-122.2412944,225 320 322 331,Kenmore and Lake Forest Park,"c(-122.24129441798, 47.7584033211572)"
Metro Stop,KC Metro,3,47.75920278,-122.2430565,320N 322N 331N,Kenmore and Lake Forest Park,"c(-122.243056516047, 47.7592027750791)"
Metro Stop,KC Metro,1,47.75921716,-122.2444883,225,Kenmore and Lake Forest Park,"c(-122.244488268303, 47.7592171596947)"
Metro Stop,KC Metro,1,47.74546808,-122.3239331,347,Shoreline,"c(-122.323933123096, 47.7454680799131)"
Metro Stop,KC Metro,1,47.74367006,-122.3238774,347,Shoreline,"c(-122.323877418317, 47.7436700632536)"
Metro Stop,KC Metro,1,47.74123707,-122.3226409,330,Shoreline,"c(-122.322640881935, 47.7412370690913)"
Metro Stop,KC Metro,1,47.74121367,-122.320567,330,Shoreline,"c(-122.320567042842, 47.7412136726802)"
Metro Stop,KC Metro,1,47.74149746,-122.3348639,330,Shoreline,"c(-122.334863872036, 47.7414974588706)"
Metro Stop,KC Metro,1,47.74118518,-122.3178914,330,Shoreline,"c(-122.317891436684, 47.7411851841716)"
Metro Stop,KC Metro,1,47.74135771,-122.3341484,330,Shoreline,"c(-122.334148443736, 47.7413577089384)"
Metro Stop,KC Metro,1,47.74145493,-122.3304642,330,Shoreline,"c(-122.330464241234, 47.7414549276364)"
Metro Stop,KC Metro,2,47.56732198,-122.1698686,240 245,Bellevue - Central,"c(-122.169868618487, 47.5673219845637)"
Metro Stop,KC Metro,1,47.58654936,-122.1647451,246,Bellevue - West,"c(-122.16474505419, 47.586549360718)"
Metro Stop,KC Metro,1,47.29375739,-122.2498196,917,Auburn - South,"c(-122.249819627822, 47.2937573937276)"
Metro Stop,KC Metro,2,47.3031202,-122.2323974,181 917,Auburn - South,"c(-122.232397353959, 47.3031202007518)"
Metro Stop,KC Metro,2,47.3043303,-122.2297047,181 917,Auburn - North,"c(-122.229704731003, 47.3043303026556)"
Metro Stop,KC Metro,1,47.30557076,-122.2288147,184,Auburn - North,"c(-122.228814700576, 47.3055707624461)"
Metro Stop,KC Metro,2,47.305608,-122.2271065,181 915,Auburn - North,"c(-122.227106500746, 47.3056079983046)"
Metro Stop,KC Metro,1,47.76320251,-122.334512,348,Shoreline,"c(-122.334511964572, 47.7632025092009)"
Metro Stop,KC Metro,1,47.76319219,-122.3319171,348,Shoreline,"c(-122.331917067698, 47.7631921927151)"
Metro Stop,KC Metro,1,47.38352885,-122.0329887,907,Maple Valley,"c(-122.032988650267, 47.3835288547405)"
Metro Stop,KC Metro,1,47.37514142,-122.0251393,907,Maple Valley,"c(-122.025139291966, 47.3751414202577)"
Metro Stop,KC Metro,1,47.39508035,-122.0448748,907,Maple Valley,"c(-122.044874793595, 47.3950803463242)"
Metro Stop,KC Metro,1,47.36497211,-122.0218203,907,Maple Valley,"c(-122.02182030769, 47.3649721059653)"
Metro Stop,KC Metro,1,47.36563389,-122.0217506,907,Maple Valley,"c(-122.021750604939, 47.3656338869265)"
Metro Stop,KC Metro,1,47.74540385,-122.3452542,E,Shoreline,"c(-122.345254177256, 47.745403854523)"
Metro Stop,KC Metro,1,47.74906115,-122.3453363,E,Shoreline,"c(-122.345336335571, 47.7490611460541)"
Metro Stop,KC Metro,1,47.75295525,-122.3454051,E,Shoreline,"c(-122.345405076197, 47.7529552494218)"
Metro Stop,KC Metro,2,47.75634411,-122.3455486,301 E,Shoreline,"c(-122.345548560402, 47.7563441073274)"
Metro Stop,KC Metro,1,47.75605966,-122.3358627,301,Shoreline,"c(-122.3358626732, 47.7560596621259)"
Metro Stop,KC Metro,1,47.75605055,-122.3392577,301,Shoreline,"c(-122.339257697632, 47.7560505530193)"
Metro Stop,KC Metro,2,47.75996807,-122.34589,301 E,Shoreline,"c(-122.345890043313, 47.7599680718191)"
Metro Stop,KC Metro,6,47.75841094,-122.2494313,320 322 331 342 372E 522E,Kenmore and Lake Forest Park,"c(-122.24943130324, 47.7584109432836)"
Metro Stop,KC Metro,6,47.75837787,-122.2635161,320 322 331 342 372E 522E,Kenmore and Lake Forest Park,"c(-122.263516113289, 47.758377869754)"
Metro Stop,KC Metro,2,47.76316195,-122.2917734,331 342,Kenmore and Lake Forest Park,"c(-122.291773360081, 47.7631619535165)"
Metro Stop,KC Metro,1,47.7414891,-122.3403637,330,Shoreline,"c(-122.340363673679, 47.7414890972717)"
Metro Stop,KC Metro,1,47.74130715,-122.32946,330,Shoreline,"c(-122.32945997609, 47.7413071482485)"
Metro Stop,KC Metro,1,47.74135411,-122.3395183,330,Shoreline,"c(-122.339518285962, 47.7413541138215)"
Metro Stop,KC Metro,1,47.74134568,-122.3438473,330,Shoreline,"c(-122.343847336328, 47.7413456808412)"
Metro Stop,KC Metro,1,47.74115668,-122.3153175,330,Shoreline,"c(-122.315317460514, 47.7411566836837)"
Metro Stop,KC Metro,1,47.44043812,-122.2207237,153,Kent - West,"c(-122.220723665917, 47.4404381182483)"
